2026-04-08 22:26:40,212 | INFO | Rewiring complete | nodes=42 | edges 81->89 (+8) | density 0.0941->0.1034 | avg_degree 3.86->4.24
2026-04-09 01:34:00,868 | INFO | Rewiring complete | nodes=82 | edges 143->157 (+14) | density 0.0431->0.0473 | avg_degree 3.49->3.83
2026-04-09 01:34:15,160 | INFO | Rewiring complete | nodes=17 | edges 32->37 (+5) | density 0.2353->0.2721 | avg_degree 3.76->4.35
2026-04-09 01:34:31,838 | INFO | Rewiring complete | nodes=47 | edges 82->90 (+8) | density 0.0759->0.0833 | avg_degree 3.49->3.83
2026-04-09 01:34:52,796 | INFO | Rewiring complete | nodes=42 | edges 72->79 (+7) | density 0.0836->0.0918 | avg_degree 3.43->3.76
2026-04-09 01:35:10,503 | INFO | Rewiring complete | nodes=15 | edges 26->31 (+5) | density 0.2476->0.2952 | avg_degree 3.47->4.13
2026-04-09 01:35:40,462 | INFO | Rewiring complete | nodes=96 | edges 154->169 (+15) | density 0.0338->0.0371 | avg_degree 3.21->3.52
2026-04-09 01:36:03,923 | INFO | Rewiring complete | nodes=56 | edges 103->113 (+10) | density 0.0669->0.0734 | avg_degree 3.68->4.04
2026-04-09 01:36:23,100 | INFO | Rewiring complete | nodes=30 | edges 51->56 (+5) | density 0.1172->0.1287 | avg_degree 3.40->3.73
2026-04-09 01:36:35,295 | INFO | Rewiring complete | nodes=13 | edges 26->31 (+5) | density 0.3333->0.3974 | avg_degree 4.00->4.77
2026-04-09 01:36:47,583 | INFO | Rewiring complete | nodes=19 | edges 31->36 (+5) | density 0.1813->0.2105 | avg_degree 3.26->3.79
2026-04-09 01:37:10,551 | INFO | Rewiring complete | nodes=66 | edges 114->125 (+11) | density 0.0531->0.0583 | avg_degree 3.45->3.79
2026-04-09 01:37:23,807 | INFO | Rewiring complete | nodes=7 | edges 13->18 (+5) | density 0.6190->0.8571 | avg_degree 3.71->5.14
2026-04-09 01:37:40,524 | INFO | Rewiring complete | nodes=24 | edges 42->47 (+5) | density 0.1522->0.1703 | avg_degree 3.50->3.92
2026-04-09 01:38:09,689 | INFO | Rewiring complete | nodes=91 | edges 152->167 (+15) | density 0.0371->0.0408 | avg_degree 3.34->3.67
2026-04-09 01:38:29,726 | INFO | Rewiring complete | nodes=30 | edges 55->60 (+5) | density 0.1264->0.1379 | avg_degree 3.67->4.00
2026-04-09 01:39:05,961 | INFO | Rewiring complete | nodes=147 | edges 332->365 (+33) | density 0.0309->0.0340 | avg_degree 4.52->4.97
2026-04-09 01:39:24,147 | INFO | Rewiring complete | nodes=27 | edges 57->62 (+5) | density 0.1624->0.1766 | avg_degree 4.22->4.59
2026-04-09 01:39:59,376 | INFO | Rewiring complete | nodes=100 | edges 204->224 (+20) | density 0.0412->0.0453 | avg_degree 4.08->4.48
2026-04-09 01:40:16,078 | INFO | Rewiring complete | nodes=30 | edges 57->62 (+5) | density 0.1310->0.1425 | avg_degree 3.80->4.13
2026-04-09 01:40:31,217 | INFO | Rewiring complete | nodes=14 | edges 28->33 (+5) | density 0.3077->0.3626 | avg_degree 4.00->4.71
2026-04-09 01:40:49,866 | INFO | Rewiring complete | nodes=30 | edges 55->60 (+5) | density 0.1264->0.1379 | avg_degree 3.67->4.00
2026-04-09 01:41:23,691 | INFO | Rewiring complete | nodes=134 | edges 200->220 (+20) | density 0.0224->0.0247 | avg_degree 2.99->3.28
2026-04-09 01:41:43,493 | INFO | Rewiring complete | nodes=34 | edges 70->77 (+7) | density 0.1248->0.1373 | avg_degree 4.12->4.53
2026-04-09 01:42:17,064 | INFO | Rewiring complete | nodes=90 | edges 187->205 (+18) | density 0.0467->0.0512 | avg_degree 4.16->4.56
2026-04-09 01:42:39,437 | INFO | Rewiring complete | nodes=74 | edges 126->138 (+12) | density 0.0466->0.0511 | avg_degree 3.41->3.73
2026-04-09 01:42:52,367 | INFO | Rewiring complete | nodes=32 | edges 56->61 (+5) | density 0.1129->0.1230 | avg_degree 3.50->3.81
2026-04-09 01:43:05,920 | INFO | Rewiring complete | nodes=16 | edges 31->36 (+5) | density 0.2583->0.3000 | avg_degree 3.88->4.50
2026-04-09 01:43:16,459 | INFO | Rewiring complete | nodes=22 | edges 41->46 (+5) | density 0.1775->0.1991 | avg_degree 3.73->4.18
2026-04-09 01:43:30,831 | INFO | Rewiring complete | nodes=20 | edges 38->43 (+5) | density 0.2000->0.2263 | avg_degree 3.80->4.30
2026-04-09 01:43:48,019 | INFO | Rewiring complete | nodes=26 | edges 46->51 (+5) | density 0.1415->0.1569 | avg_degree 3.54->3.92
2026-04-09 01:44:07,739 | INFO | Rewiring complete | nodes=25 | edges 58->63 (+5) | density 0.1933->0.2100 | avg_degree 4.64->5.04
2026-04-09 01:44:36,473 | INFO | Rewiring complete | nodes=68 | edges 143->157 (+14) | density 0.0628->0.0689 | avg_degree 4.21->4.62
2026-04-09 01:44:53,832 | INFO | Rewiring complete | nodes=23 | edges 39->44 (+5) | density 0.1542->0.1739 | avg_degree 3.39->3.83
2026-04-09 01:45:12,123 | INFO | Rewiring complete | nodes=36 | edges 69->75 (+6) | density 0.1095->0.1190 | avg_degree 3.83->4.17
2026-04-09 01:45:28,734 | INFO | Rewiring complete | nodes=40 | edges 87->95 (+8) | density 0.1115->0.1218 | avg_degree 4.35->4.75
2026-04-09 01:45:55,550 | INFO | Rewiring complete | nodes=58 | edges 129->141 (+12) | density 0.0780->0.0853 | avg_degree 4.45->4.86
2026-04-09 01:46:16,777 | INFO | Rewiring complete | nodes=46 | edges 90->99 (+9) | density 0.0870->0.0957 | avg_degree 3.91->4.30
2026-04-09 01:46:32,394 | INFO | Rewiring complete | nodes=13 | edges 23->28 (+5) | density 0.2949->0.3590 | avg_degree 3.54->4.31
2026-04-09 01:47:03,023 | INFO | Rewiring complete | nodes=83 | edges 185->203 (+18) | density 0.0544->0.0597 | avg_degree 4.46->4.89
2026-04-09 01:47:17,495 | INFO | Rewiring complete | nodes=21 | edges 36->41 (+5) | density 0.1714->0.1952 | avg_degree 3.43->3.90
2026-04-09 01:47:33,689 | INFO | Rewiring complete | nodes=16 | edges 27->32 (+5) | density 0.2250->0.2667 | avg_degree 3.38->4.00
2026-04-09 01:47:53,569 | INFO | Rewiring complete | nodes=33 | edges 74->81 (+7) | density 0.1402->0.1534 | avg_degree 4.48->4.91
2026-04-09 01:48:05,670 | INFO | Rewiring complete | nodes=7 | edges 12->17 (+5) | density 0.5714->0.8095 | avg_degree 3.43->4.86
2026-04-09 01:48:21,559 | INFO | Rewiring complete | nodes=23 | edges 40->45 (+5) | density 0.1581->0.1779 | avg_degree 3.48->3.91
2026-04-09 01:48:47,242 | INFO | Rewiring complete | nodes=58 | edges 116->127 (+11) | density 0.0702->0.0768 | avg_degree 4.00->4.38
2026-04-09 01:49:23,423 | INFO | Rewiring complete | nodes=133 | edges 230->253 (+23) | density 0.0262->0.0288 | avg_degree 3.46->3.80
2026-04-09 01:49:36,392 | INFO | Rewiring complete | nodes=15 | edges 26->31 (+5) | density 0.2476->0.2952 | avg_degree 3.47->4.13
2026-04-09 01:50:17,349 | INFO | Rewiring complete | nodes=146 | edges 241->265 (+24) | density 0.0228->0.0250 | avg_degree 3.30->3.63
2026-04-09 01:50:41,580 | INFO | Rewiring complete | nodes=55 | edges 97->106 (+9) | density 0.0653->0.0714 | avg_degree 3.53->3.85
2026-04-09 01:50:56,452 | INFO | Rewiring complete | nodes=14 | edges 23->28 (+5) | density 0.2527->0.3077 | avg_degree 3.29->4.00
2026-04-09 01:51:18,230 | INFO | Rewiring complete | nodes=59 | edges 101->111 (+10) | density 0.0590->0.0649 | avg_degree 3.42->3.76
2026-04-09 01:51:35,584 | INFO | Rewiring complete | nodes=30 | edges 54->59 (+5) | density 0.1241->0.1356 | avg_degree 3.60->3.93
2026-04-09 01:52:03,249 | INFO | Rewiring complete | nodes=69 | edges 145->159 (+14) | density 0.0618->0.0678 | avg_degree 4.20->4.61
2026-04-09 01:52:16,759 | INFO | Rewiring complete | nodes=17 | edges 36->41 (+5) | density 0.2647->0.3015 | avg_degree 4.24->4.82
2026-04-09 01:52:38,280 | INFO | Rewiring complete | nodes=43 | edges 87->95 (+8) | density 0.0963->0.1052 | avg_degree 4.05->4.42
2026-04-09 01:52:54,168 | INFO | Rewiring complete | nodes=22 | edges 38->43 (+5) | density 0.1645->0.1861 | avg_degree 3.45->3.91
2026-04-09 01:53:18,362 | INFO | Rewiring complete | nodes=59 | edges 101->111 (+10) | density 0.0590->0.0649 | avg_degree 3.42->3.76
2026-04-09 01:53:55,396 | INFO | Rewiring complete | nodes=162 | edges 297->326 (+29) | density 0.0228->0.0250 | avg_degree 3.67->4.02
2026-04-09 01:54:14,256 | INFO | Rewiring complete | nodes=17 | edges 31->36 (+5) | density 0.2279->0.2647 | avg_degree 3.65->4.24
2026-04-09 01:54:27,885 | INFO | Rewiring complete | nodes=31 | edges 53->58 (+5) | density 0.1140->0.1247 | avg_degree 3.42->3.74
2026-04-09 01:54:45,387 | INFO | Rewiring complete | nodes=46 | edges 91->100 (+9) | density 0.0879->0.0966 | avg_degree 3.96->4.35
2026-04-09 01:55:01,890 | INFO | Rewiring complete | nodes=20 | edges 35->40 (+5) | density 0.1842->0.2105 | avg_degree 3.50->4.00
2026-04-09 01:55:34,800 | INFO | Rewiring complete | nodes=95 | edges 187->205 (+18) | density 0.0419->0.0459 | avg_degree 3.94->4.32
2026-04-09 01:55:52,172 | INFO | Rewiring complete | nodes=20 | edges 37->42 (+5) | density 0.1947->0.2211 | avg_degree 3.70->4.20
2026-04-09 01:56:16,359 | INFO | Rewiring complete | nodes=39 | edges 84->92 (+8) | density 0.1134->0.1242 | avg_degree 4.31->4.72
2026-04-09 01:56:33,001 | INFO | Rewiring complete | nodes=19 | edges 33->38 (+5) | density 0.1930->0.2222 | avg_degree 3.47->4.00
2026-04-09 01:56:51,689 | INFO | Rewiring complete | nodes=67 | edges 103->113 (+10) | density 0.0466->0.0511 | avg_degree 3.07->3.37
2026-04-09 01:57:06,752 | INFO | Rewiring complete | nodes=26 | edges 51->56 (+5) | density 0.1569->0.1723 | avg_degree 3.92->4.31
2026-04-09 01:57:27,040 | INFO | Rewiring complete | nodes=31 | edges 58->63 (+5) | density 0.1247->0.1355 | avg_degree 3.74->4.06
2026-04-09 01:57:47,961 | INFO | Rewiring complete | nodes=60 | edges 105->115 (+10) | density 0.0593->0.0650 | avg_degree 3.50->3.83
2026-04-09 01:58:10,258 | INFO | Rewiring complete | nodes=52 | edges 114->125 (+11) | density 0.0860->0.0943 | avg_degree 4.38->4.81
2026-04-09 01:58:30,384 | INFO | Rewiring complete | nodes=27 | edges 53->58 (+5) | density 0.1510->0.1652 | avg_degree 3.93->4.30
2026-04-09 01:58:45,017 | INFO | Rewiring complete | nodes=14 | edges 23->28 (+5) | density 0.2527->0.3077 | avg_degree 3.29->4.00
2026-04-09 01:58:56,318 | INFO | Rewiring complete | nodes=10 | edges 18->23 (+5) | density 0.4000->0.5111 | avg_degree 3.60->4.60
2026-04-09 01:59:11,362 | INFO | Rewiring complete | nodes=20 | edges 35->40 (+5) | density 0.1842->0.2105 | avg_degree 3.50->4.00
2026-04-09 01:59:40,530 | INFO | Rewiring complete | nodes=108 | edges 157->172 (+15) | density 0.0272->0.0298 | avg_degree 2.91->3.19
2026-04-09 02:00:02,777 | INFO | Rewiring complete | nodes=59 | edges 112->123 (+11) | density 0.0655->0.0719 | avg_degree 3.80->4.17
2026-04-09 02:00:16,600 | INFO | Rewiring complete | nodes=18 | edges 34->39 (+5) | density 0.2222->0.2549 | avg_degree 3.78->4.33
2026-04-09 02:00:32,997 | INFO | Rewiring complete | nodes=26 | edges 51->56 (+5) | density 0.1569->0.1723 | avg_degree 3.92->4.31
2026-04-09 02:01:07,329 | INFO | Rewiring complete | nodes=102 | edges 210->231 (+21) | density 0.0408->0.0448 | avg_degree 4.12->4.53
2026-04-09 02:01:47,685 | INFO | Rewiring complete | nodes=131 | edges 230->253 (+23) | density 0.0270->0.0297 | avg_degree 3.51->3.86
2026-04-09 02:02:04,880 | INFO | Rewiring complete | nodes=56 | edges 56->61 (+5) | density 0.0364->0.0396 | avg_degree 2.00->2.18
2026-04-09 02:02:17,977 | INFO | Rewiring complete | nodes=24 | edges 43->48 (+5) | density 0.1558->0.1739 | avg_degree 3.58->4.00
2026-04-09 02:02:30,727 | INFO | Rewiring complete | nodes=24 | edges 39->44 (+5) | density 0.1413->0.1594 | avg_degree 3.25->3.67
2026-04-09 02:02:58,574 | INFO | Rewiring complete | nodes=70 | edges 137->150 (+13) | density 0.0567->0.0621 | avg_degree 3.91->4.29
2026-04-09 02:03:13,708 | INFO | Rewiring complete | nodes=14 | edges 32->37 (+5) | density 0.3516->0.4066 | avg_degree 4.57->5.29
2026-04-09 02:03:28,722 | INFO | Rewiring complete | nodes=31 | edges 54->59 (+5) | density 0.1161->0.1269 | avg_degree 3.48->3.81
2026-04-09 02:03:41,476 | INFO | Rewiring complete | nodes=31 | edges 61->67 (+6) | density 0.1312->0.1441 | avg_degree 3.94->4.32
2026-04-09 02:03:56,255 | INFO | Rewiring complete | nodes=18 | edges 37->42 (+5) | density 0.2418->0.2745 | avg_degree 4.11->4.67
2026-04-09 02:04:17,987 | INFO | Rewiring complete | nodes=61 | edges 109->119 (+10) | density 0.0596->0.0650 | avg_degree 3.57->3.90
2026-04-09 02:04:36,530 | INFO | Rewiring complete | nodes=30 | edges 51->56 (+5) | density 0.1172->0.1287 | avg_degree 3.40->3.73
2026-04-09 02:05:11,531 | INFO | Rewiring complete | nodes=96 | edges 193->212 (+19) | density 0.0423->0.0465 | avg_degree 4.02->4.42
2026-04-09 02:05:38,463 | INFO | Rewiring complete | nodes=87 | edges 150->165 (+15) | density 0.0401->0.0441 | avg_degree 3.45->3.79
2026-04-09 02:05:51,989 | INFO | Rewiring complete | nodes=18 | edges 31->36 (+5) | density 0.2026->0.2353 | avg_degree 3.44->4.00
2026-04-09 02:06:05,701 | INFO | Rewiring complete | nodes=22 | edges 38->43 (+5) | density 0.1645->0.1861 | avg_degree 3.45->3.91
2026-04-09 02:06:38,892 | INFO | Rewiring complete | nodes=168 | edges 372->409 (+37) | density 0.0265->0.0292 | avg_degree 4.43->4.87
2026-04-09 02:06:56,693 | INFO | Rewiring complete | nodes=23 | edges 51->56 (+5) | density 0.2016->0.2213 | avg_degree 4.43->4.87
2026-04-09 02:07:09,168 | INFO | Rewiring complete | nodes=13 | edges 24->29 (+5) | density 0.3077->0.3718 | avg_degree 3.69->4.46
2026-04-09 02:07:27,934 | INFO | Rewiring complete | nodes=43 | edges 82->90 (+8) | density 0.0908->0.0997 | avg_degree 3.81->4.19
2026-04-09 02:07:48,862 | INFO | Rewiring complete | nodes=32 | edges 64->70 (+6) | density 0.1290->0.1411 | avg_degree 4.00->4.38
2026-04-09 02:08:05,065 | INFO | Rewiring complete | nodes=11 | edges 20->25 (+5) | density 0.3636->0.4545 | avg_degree 3.64->4.55
2026-04-09 02:08:39,299 | INFO | Rewiring complete | nodes=98 | edges 191->210 (+19) | density 0.0402->0.0442 | avg_degree 3.90->4.29
2026-04-09 02:08:59,137 | INFO | Rewiring complete | nodes=32 | edges 64->70 (+6) | density 0.1290->0.1411 | avg_degree 4.00->4.38
2026-04-09 02:09:14,006 | INFO | Rewiring complete | nodes=10 | edges 18->23 (+5) | density 0.4000->0.5111 | avg_degree 3.60->4.60
2026-04-09 02:09:27,732 | INFO | Rewiring complete | nodes=31 | edges 56->61 (+5) | density 0.1204->0.1312 | avg_degree 3.61->3.94
2026-04-09 02:09:42,635 | INFO | Rewiring complete | nodes=14 | edges 27->32 (+5) | density 0.2967->0.3516 | avg_degree 3.86->4.57
2026-04-09 02:09:57,744 | INFO | Rewiring complete | nodes=13 | edges 21->26 (+5) | density 0.2692->0.3333 | avg_degree 3.23->4.00
2026-04-09 02:10:09,588 | INFO | Rewiring complete | nodes=13 | edges 22->27 (+5) | density 0.2821->0.3462 | avg_degree 3.38->4.15
2026-04-09 02:10:21,586 | INFO | Rewiring complete | nodes=16 | edges 27->32 (+5) | density 0.2250->0.2667 | avg_degree 3.38->4.00
2026-04-09 02:10:38,433 | INFO | Rewiring complete | nodes=24 | edges 44->49 (+5) | density 0.1594->0.1775 | avg_degree 3.67->4.08
2026-04-09 02:10:48,706 | INFO | Rewiring complete | nodes=10 | edges 18->23 (+5) | density 0.4000->0.5111 | avg_degree 3.60->4.60
2026-04-09 02:11:00,439 | INFO | Rewiring complete | nodes=18 | edges 33->38 (+5) | density 0.2157->0.2484 | avg_degree 3.67->4.22
2026-04-09 02:11:10,476 | INFO | Rewiring complete | nodes=6 | edges 11->15 (+4) | density 0.7333->1.0000 | avg_degree 3.67->5.00
2026-04-09 02:11:22,501 | INFO | Rewiring complete | nodes=20 | edges 33->38 (+5) | density 0.1737->0.2000 | avg_degree 3.30->3.80
2026-04-09 02:11:32,724 | INFO | Rewiring complete | nodes=5 | edges 9->10 (+1) | density 0.9000->1.0000 | avg_degree 3.60->4.00
2026-04-09 02:11:43,763 | INFO | Rewiring complete | nodes=8 | edges 10->15 (+5) | density 0.3571->0.5357 | avg_degree 2.50->3.75
2026-04-09 02:12:16,622 | INFO | Rewiring complete | nodes=112 | edges 179->196 (+17) | density 0.0288->0.0315 | avg_degree 3.20->3.50
2026-04-09 02:12:34,468 | INFO | Rewiring complete | nodes=11 | edges 22->27 (+5) | density 0.4000->0.4909 | avg_degree 4.00->4.91
2026-04-09 02:12:45,221 | INFO | Rewiring complete | nodes=6 | edges 11->15 (+4) | density 0.7333->1.0000 | avg_degree 3.67->5.00
2026-04-09 02:12:56,297 | INFO | Rewiring complete | nodes=26 | edges 42->47 (+5) | density 0.1292->0.1446 | avg_degree 3.23->3.62
2026-04-09 02:13:16,751 | INFO | Rewiring complete | nodes=30 | edges 60->66 (+6) | density 0.1379->0.1517 | avg_degree 4.00->4.40
2026-04-09 02:13:33,815 | INFO | Rewiring complete | nodes=14 | edges 24->29 (+5) | density 0.2637->0.3187 | avg_degree 3.43->4.14
2026-04-09 02:13:57,531 | INFO | Rewiring complete | nodes=109 | edges 145->159 (+14) | density 0.0246->0.0270 | avg_degree 2.66->2.92
2026-04-09 02:14:06,288 | INFO | Rewiring complete | nodes=9 | edges 17->22 (+5) | density 0.4722->0.6111 | avg_degree 3.78->4.89
2026-04-09 02:14:15,707 | INFO | Rewiring complete | nodes=18 | edges 33->38 (+5) | density 0.2157->0.2484 | avg_degree 3.67->4.22
2026-04-09 02:14:25,123 | INFO | Rewiring complete | nodes=18 | edges 30->35 (+5) | density 0.1961->0.2288 | avg_degree 3.33->3.89
2026-04-09 02:14:37,303 | INFO | Rewiring complete | nodes=27 | edges 49->54 (+5) | density 0.1396->0.1538 | avg_degree 3.63->4.00
2026-04-09 02:14:49,471 | INFO | Rewiring complete | nodes=20 | edges 35->40 (+5) | density 0.1842->0.2105 | avg_degree 3.50->4.00
2026-04-09 02:15:04,934 | INFO | Rewiring complete | nodes=8 | edges 13->18 (+5) | density 0.4643->0.6429 | avg_degree 3.25->4.50
2026-04-09 02:15:20,095 | INFO | Rewiring complete | nodes=18 | edges 31->36 (+5) | density 0.2026->0.2353 | avg_degree 3.44->4.00
2026-04-09 02:15:33,726 | INFO | Rewiring complete | nodes=44 | edges 85->93 (+8) | density 0.0899->0.0983 | avg_degree 3.86->4.23
2026-04-09 02:15:45,596 | INFO | Rewiring complete | nodes=14 | edges 23->28 (+5) | density 0.2527->0.3077 | avg_degree 3.29->4.00
2026-04-09 02:15:59,188 | INFO | Rewiring complete | nodes=17 | edges 32->37 (+5) | density 0.2353->0.2721 | avg_degree 3.76->4.35
2026-04-09 02:16:17,825 | INFO | Rewiring complete | nodes=21 | edges 42->47 (+5) | density 0.2000->0.2238 | avg_degree 4.00->4.48
2026-04-09 02:16:34,563 | INFO | Rewiring complete | nodes=38 | edges 78->85 (+7) | density 0.1110->0.1209 | avg_degree 4.11->4.47
2026-04-09 02:16:46,189 | INFO | Rewiring complete | nodes=20 | edges 34->39 (+5) | density 0.1789->0.2053 | avg_degree 3.40->3.90
2026-04-09 02:16:56,076 | INFO | Rewiring complete | nodes=4 | edges 6->6 (+0) | density 1.0000->1.0000 | avg_degree 3.00->3.00
2026-04-09 02:17:15,500 | INFO | Rewiring complete | nodes=40 | edges 74->81 (+7) | density 0.0949->0.1038 | avg_degree 3.70->4.05
2026-04-09 02:17:41,406 | INFO | Rewiring complete | nodes=94 | edges 124->136 (+12) | density 0.0284->0.0311 | avg_degree 2.64->2.89
2026-04-09 02:18:03,102 | INFO | Rewiring complete | nodes=53 | edges 106->116 (+10) | density 0.0769->0.0842 | avg_degree 4.00->4.38
2026-04-09 02:18:17,342 | INFO | Rewiring complete | nodes=13 | edges 22->27 (+5) | density 0.2821->0.3462 | avg_degree 3.38->4.15
2026-04-09 02:18:27,617 | INFO | Rewiring complete | nodes=7 | edges 14->19 (+5) | density 0.6667->0.9048 | avg_degree 4.00->5.43
2026-04-09 02:18:37,176 | INFO | Rewiring complete | nodes=6 | edges 11->15 (+4) | density 0.7333->1.0000 | avg_degree 3.67->5.00
2026-04-09 02:18:47,672 | INFO | Rewiring complete | nodes=10 | edges 18->23 (+5) | density 0.4000->0.5111 | avg_degree 3.60->4.60
2026-04-09 02:18:58,534 | INFO | Rewiring complete | nodes=27 | edges 49->54 (+5) | density 0.1396->0.1538 | avg_degree 3.63->4.00
2026-04-09 02:19:08,904 | INFO | Rewiring complete | nodes=10 | edges 18->23 (+5) | density 0.4000->0.5111 | avg_degree 3.60->4.60
2026-04-09 02:19:17,456 | INFO | Rewiring complete | nodes=9 | edges 16->21 (+5) | density 0.4444->0.5833 | avg_degree 3.56->4.67
2026-04-09 02:19:25,282 | INFO | Rewiring complete | nodes=5 | edges 9->10 (+1) | density 0.9000->1.0000 | avg_degree 3.60->4.00
2026-04-09 02:19:39,172 | INFO | Rewiring complete | nodes=22 | edges 42->47 (+5) | density 0.1818->0.2035 | avg_degree 3.82->4.27
2026-04-09 02:19:52,306 | INFO | Rewiring complete | nodes=12 | edges 19->24 (+5) | density 0.2879->0.3636 | avg_degree 3.17->4.00
2026-04-09 02:20:18,132 | INFO | Rewiring complete | nodes=47 | edges 94->103 (+9) | density 0.0870->0.0953 | avg_degree 4.00->4.38
2026-04-09 02:20:34,498 | INFO | Rewiring complete | nodes=11 | edges 20->25 (+5) | density 0.3636->0.4545 | avg_degree 3.64->4.55
2026-04-09 02:20:55,677 | INFO | Rewiring complete | nodes=42 | edges 85->93 (+8) | density 0.0987->0.1080 | avg_degree 4.05->4.43
2026-04-09 02:21:11,777 | INFO | Rewiring complete | nodes=10 | edges 17->22 (+5) | density 0.3778->0.4889 | avg_degree 3.40->4.40
2026-04-09 02:21:25,071 | INFO | Rewiring complete | nodes=10 | edges 20->25 (+5) | density 0.4444->0.5556 | avg_degree 4.00->5.00
2026-04-09 02:21:36,828 | INFO | Rewiring complete | nodes=21 | edges 41->46 (+5) | density 0.1952->0.2190 | avg_degree 3.90->4.38
2026-04-09 02:21:46,574 | INFO | Rewiring complete | nodes=10 | edges 17->22 (+5) | density 0.3778->0.4889 | avg_degree 3.40->4.40
2026-04-09 02:21:58,019 | INFO | Rewiring complete | nodes=18 | edges 30->35 (+5) | density 0.1961->0.2288 | avg_degree 3.33->3.89
2026-04-09 02:22:12,664 | INFO | Rewiring complete | nodes=15 | edges 27->32 (+5) | density 0.2571->0.3048 | avg_degree 3.60->4.27
2026-04-09 02:22:27,151 | INFO | Rewiring complete | nodes=13 | edges 22->27 (+5) | density 0.2821->0.3462 | avg_degree 3.38->4.15
2026-04-09 02:22:50,189 | INFO | Rewiring complete | nodes=60 | edges 98->107 (+9) | density 0.0554->0.0605 | avg_degree 3.27->3.57
2026-04-09 02:23:13,202 | INFO | Rewiring complete | nodes=41 | edges 92->101 (+9) | density 0.1122->0.1232 | avg_degree 4.49->4.93
2026-04-09 02:23:22,234 | INFO | Rewiring complete | nodes=5 | edges 9->10 (+1) | density 0.9000->1.0000 | avg_degree 3.60->4.00
2026-04-09 02:23:31,111 | INFO | Rewiring complete | nodes=15 | edges 28->33 (+5) | density 0.2667->0.3143 | avg_degree 3.73->4.40
2026-04-09 02:23:46,289 | INFO | Rewiring complete | nodes=16 | edges 26->31 (+5) | density 0.2167->0.2583 | avg_degree 3.25->3.88
2026-04-09 02:23:55,819 | INFO | Rewiring complete | nodes=9 | edges 17->22 (+5) | density 0.4722->0.6111 | avg_degree 3.78->4.89
2026-04-09 02:24:09,734 | INFO | Rewiring complete | nodes=24 | edges 40->45 (+5) | density 0.1449->0.1630 | avg_degree 3.33->3.75
2026-04-09 02:24:24,038 | INFO | Rewiring complete | nodes=8 | edges 14->19 (+5) | density 0.5000->0.6786 | avg_degree 3.50->4.75
2026-04-09 02:24:36,469 | INFO | Rewiring complete | nodes=12 | edges 21->26 (+5) | density 0.3182->0.3939 | avg_degree 3.50->4.33
2026-04-09 02:24:47,539 | INFO | Rewiring complete | nodes=6 | edges 11->15 (+4) | density 0.7333->1.0000 | avg_degree 3.67->5.00
2026-04-09 02:25:06,460 | INFO | Rewiring complete | nodes=38 | edges 69->75 (+6) | density 0.0982->0.1067 | avg_degree 3.63->3.95
2026-04-09 02:25:25,281 | INFO | Rewiring complete | nodes=25 | edges 45->50 (+5) | density 0.1500->0.1667 | avg_degree 3.60->4.00
2026-04-09 02:25:39,770 | INFO | Rewiring complete | nodes=14 | edges 25->30 (+5) | density 0.2747->0.3297 | avg_degree 3.57->4.29
2026-04-09 02:25:51,546 | INFO | Rewiring complete | nodes=12 | edges 22->27 (+5) | density 0.3333->0.4091 | avg_degree 3.67->4.50
2026-04-09 02:26:07,449 | INFO | Rewiring complete | nodes=35 | edges 70->77 (+7) | density 0.1176->0.1294 | avg_degree 4.00->4.40
2026-04-09 02:26:25,670 | INFO | Rewiring complete | nodes=42 | edges 66->72 (+6) | density 0.0767->0.0836 | avg_degree 3.14->3.43
2026-04-09 02:26:41,456 | INFO | Rewiring complete | nodes=24 | edges 38->43 (+5) | density 0.1377->0.1558 | avg_degree 3.17->3.58
2026-04-09 02:26:58,794 | INFO | Rewiring complete | nodes=29 | edges 50->55 (+5) | density 0.1232->0.1355 | avg_degree 3.45->3.79
2026-04-09 02:27:13,130 | INFO | Rewiring complete | nodes=10 | edges 15->20 (+5) | density 0.3333->0.4444 | avg_degree 3.00->4.00
2026-04-09 02:27:27,396 | INFO | Rewiring complete | nodes=6 | edges 11->15 (+4) | density 0.7333->1.0000 | avg_degree 3.67->5.00
2026-04-09 02:27:43,024 | INFO | Rewiring complete | nodes=16 | edges 27->32 (+5) | density 0.2250->0.2667 | avg_degree 3.38->4.00
2026-04-09 02:27:58,770 | INFO | Rewiring complete | nodes=22 | edges 55->60 (+5) | density 0.2381->0.2597 | avg_degree 5.00->5.45
2026-04-09 02:28:18,425 | INFO | Rewiring complete | nodes=46 | edges 92->101 (+9) | density 0.0889->0.0976 | avg_degree 4.00->4.39
2026-04-09 02:28:32,976 | INFO | Rewiring complete | nodes=4 | edges 5->6 (+1) | density 0.8333->1.0000 | avg_degree 2.50->3.00
2026-04-09 02:28:45,249 | INFO | Rewiring complete | nodes=10 | edges 16->21 (+5) | density 0.3556->0.4667 | avg_degree 3.20->4.20
2026-04-09 02:28:59,950 | INFO | Rewiring complete | nodes=38 | edges 50->55 (+5) | density 0.0711->0.0782 | avg_degree 2.63->2.89
2026-04-09 02:29:11,856 | INFO | Rewiring complete | nodes=15 | edges 28->33 (+5) | density 0.2667->0.3143 | avg_degree 3.73->4.40
2026-04-09 02:29:22,390 | INFO | Rewiring complete | nodes=4 | edges 6->6 (+0) | density 1.0000->1.0000 | avg_degree 3.00->3.00
