2026-04-08 08:48:36,901 | INFO | Rewiring complete | nodes=327 | edges 899->988 (+89) | density 0.0169->0.0185 | avg_degree 5.50->6.04
2026-04-08 14:41:12,433 | INFO | Rewiring complete | nodes=283 | edges 633->696 (+63) | density 0.0159->0.0174 | avg_degree 4.47->4.92
2026-04-08 14:41:47,968 | INFO | Rewiring complete | nodes=217 | edges 513->564 (+51) | density 0.0219->0.0241 | avg_degree 4.73->5.20
2026-04-08 14:42:24,389 | INFO | Rewiring complete | nodes=220 | edges 520->572 (+52) | density 0.0216->0.0237 | avg_degree 4.73->5.20
2026-04-08 14:43:00,884 | INFO | Rewiring complete | nodes=248 | edges 687->755 (+68) | density 0.0224->0.0247 | avg_degree 5.54->6.09
2026-04-08 14:43:36,555 | INFO | Rewiring complete | nodes=118 | edges 300->330 (+30) | density 0.0435->0.0478 | avg_degree 5.08->5.59
2026-04-08 14:44:12,450 | INFO | Rewiring complete | nodes=212 | edges 770->847 (+77) | density 0.0344->0.0379 | avg_degree 7.26->7.99
2026-04-08 14:44:49,231 | INFO | Rewiring complete | nodes=155 | edges 413->454 (+41) | density 0.0346->0.0380 | avg_degree 5.33->5.86
2026-04-08 14:45:24,663 | INFO | Rewiring complete | nodes=207 | edges 528->580 (+52) | density 0.0248->0.0272 | avg_degree 5.10->5.60
2026-04-08 14:46:02,301 | INFO | Rewiring complete | nodes=399 | edges 944->1038 (+94) | density 0.0119->0.0131 | avg_degree 4.73->5.20
2026-04-08 14:46:28,223 | INFO | Rewiring complete | nodes=65 | edges 140->154 (+14) | density 0.0673->0.0740 | avg_degree 4.31->4.74
2026-04-08 14:47:04,485 | INFO | Rewiring complete | nodes=260 | edges 588->646 (+58) | density 0.0175->0.0192 | avg_degree 4.52->4.97
2026-04-08 14:47:41,595 | INFO | Rewiring complete | nodes=320 | edges 748->822 (+74) | density 0.0147->0.0161 | avg_degree 4.67->5.14
2026-04-08 14:48:15,414 | INFO | Rewiring complete | nodes=121 | edges 258->283 (+25) | density 0.0355->0.0390 | avg_degree 4.26->4.68
2026-04-08 14:48:52,656 | INFO | Rewiring complete | nodes=869 | edges 2260->2486 (+226) | density 0.0060->0.0066 | avg_degree 5.20->5.72
2026-04-08 14:49:30,458 | INFO | Rewiring complete | nodes=311 | edges 837->920 (+83) | density 0.0174->0.0191 | avg_degree 5.38->5.92
2026-04-08 14:50:08,370 | INFO | Rewiring complete | nodes=257 | edges 792->871 (+79) | density 0.0241->0.0265 | avg_degree 6.16->6.78
2026-04-08 14:50:43,701 | INFO | Rewiring complete | nodes=129 | edges 309->339 (+30) | density 0.0374->0.0411 | avg_degree 4.79->5.26
2026-04-08 14:51:20,220 | INFO | Rewiring complete | nodes=330 | edges 778->855 (+77) | density 0.0143->0.0158 | avg_degree 4.72->5.18
2026-04-08 14:51:57,412 | INFO | Rewiring complete | nodes=353 | edges 804->884 (+80) | density 0.0129->0.0142 | avg_degree 4.56->5.01
2026-04-08 14:52:33,232 | INFO | Rewiring complete | nodes=242 | edges 553->608 (+55) | density 0.0190->0.0208 | avg_degree 4.57->5.02
2026-04-08 14:53:08,832 | INFO | Rewiring complete | nodes=225 | edges 505->555 (+50) | density 0.0200->0.0220 | avg_degree 4.49->4.93
2026-04-08 14:53:45,603 | INFO | Rewiring complete | nodes=150 | edges 410->451 (+41) | density 0.0367->0.0404 | avg_degree 5.47->6.01
2026-04-08 14:54:22,057 | INFO | Rewiring complete | nodes=282 | edges 720->792 (+72) | density 0.0182->0.0200 | avg_degree 5.11->5.62
2026-04-08 14:54:57,674 | INFO | Rewiring complete | nodes=219 | edges 581->639 (+58) | density 0.0243->0.0268 | avg_degree 5.31->5.84
2026-04-08 14:55:34,530 | INFO | Rewiring complete | nodes=117 | edges 277->304 (+27) | density 0.0408->0.0448 | avg_degree 4.74->5.20
2026-04-08 14:56:07,767 | INFO | Rewiring complete | nodes=107 | edges 233->256 (+23) | density 0.0411->0.0451 | avg_degree 4.36->4.79
2026-04-08 14:56:44,367 | INFO | Rewiring complete | nodes=565 | edges 1537->1690 (+153) | density 0.0096->0.0106 | avg_degree 5.44->5.98
2026-04-08 14:57:18,407 | INFO | Rewiring complete | nodes=210 | edges 489->537 (+48) | density 0.0223->0.0245 | avg_degree 4.66->5.11
2026-04-08 14:57:54,732 | INFO | Rewiring complete | nodes=459 | edges 1317->1448 (+131) | density 0.0125->0.0138 | avg_degree 5.74->6.31
2026-04-08 14:58:31,551 | INFO | Rewiring complete | nodes=275 | edges 788->866 (+78) | density 0.0209->0.0230 | avg_degree 5.73->6.30
2026-04-08 14:59:06,915 | INFO | Rewiring complete | nodes=188 | edges 434->477 (+43) | density 0.0247->0.0271 | avg_degree 4.62->5.07
2026-04-08 14:59:44,341 | INFO | Rewiring complete | nodes=334 | edges 962->1058 (+96) | density 0.0173->0.0190 | avg_degree 5.76->6.34
2026-04-08 15:00:19,359 | INFO | Rewiring complete | nodes=472 | edges 1149->1263 (+114) | density 0.0103->0.0114 | avg_degree 4.87->5.35
2026-04-08 15:00:52,873 | INFO | Rewiring complete | nodes=296 | edges 676->743 (+67) | density 0.0155->0.0170 | avg_degree 4.57->5.02
2026-04-08 15:01:30,719 | INFO | Rewiring complete | nodes=202 | edges 479->526 (+47) | density 0.0236->0.0259 | avg_degree 4.74->5.21
2026-04-08 15:02:07,335 | INFO | Rewiring complete | nodes=310 | edges 714->785 (+71) | density 0.0149->0.0164 | avg_degree 4.61->5.06
2026-04-08 15:02:42,655 | INFO | Rewiring complete | nodes=457 | edges 1223->1345 (+122) | density 0.0117->0.0129 | avg_degree 5.35->5.89
2026-04-08 15:03:16,782 | INFO | Rewiring complete | nodes=87 | edges 216->237 (+21) | density 0.0577->0.0634 | avg_degree 4.97->5.45
2026-04-08 15:03:53,472 | INFO | Rewiring complete | nodes=373 | edges 1013->1114 (+101) | density 0.0146->0.0161 | avg_degree 5.43->5.97
2026-04-08 15:04:28,567 | INFO | Rewiring complete | nodes=298 | edges 733->806 (+73) | density 0.0166->0.0182 | avg_degree 4.92->5.41
2026-04-08 15:05:03,178 | INFO | Rewiring complete | nodes=313 | edges 857->942 (+85) | density 0.0176->0.0193 | avg_degree 5.48->6.02
2026-04-08 15:05:39,543 | INFO | Rewiring complete | nodes=340 | edges 828->910 (+82) | density 0.0144->0.0158 | avg_degree 4.87->5.35
2026-04-08 15:06:15,357 | INFO | Rewiring complete | nodes=522 | edges 1972->2169 (+197) | density 0.0145->0.0160 | avg_degree 7.56->8.31
2026-04-08 15:06:52,350 | INFO | Rewiring complete | nodes=184 | edges 506->556 (+50) | density 0.0301->0.0330 | avg_degree 5.50->6.04
2026-04-08 15:07:29,264 | INFO | Rewiring complete | nodes=391 | edges 1047->1151 (+104) | density 0.0137->0.0151 | avg_degree 5.36->5.89
2026-04-08 15:08:06,003 | INFO | Rewiring complete | nodes=271 | edges 746->820 (+74) | density 0.0204->0.0224 | avg_degree 5.51->6.05
2026-04-08 15:08:41,075 | INFO | Rewiring complete | nodes=121 | edges 274->301 (+27) | density 0.0377->0.0415 | avg_degree 4.53->4.98
2026-04-08 15:09:18,251 | INFO | Rewiring complete | nodes=232 | edges 600->660 (+60) | density 0.0224->0.0246 | avg_degree 5.17->5.69
2026-04-08 15:09:54,450 | INFO | Rewiring complete | nodes=366 | edges 904->994 (+90) | density 0.0135->0.0149 | avg_degree 4.94->5.43
2026-04-08 15:10:30,498 | INFO | Rewiring complete | nodes=332 | edges 907->997 (+90) | density 0.0165->0.0181 | avg_degree 5.46->6.01
2026-04-08 15:11:07,752 | INFO | Rewiring complete | nodes=230 | edges 634->697 (+63) | density 0.0241->0.0265 | avg_degree 5.51->6.06
2026-04-08 15:11:44,685 | INFO | Rewiring complete | nodes=122 | edges 361->397 (+36) | density 0.0489->0.0538 | avg_degree 5.92->6.51
2026-04-08 15:12:22,077 | INFO | Rewiring complete | nodes=445 | edges 1236->1359 (+123) | density 0.0125->0.0138 | avg_degree 5.56->6.11
2026-04-08 15:12:59,388 | INFO | Rewiring complete | nodes=623 | edges 1738->1911 (+173) | density 0.0090->0.0099 | avg_degree 5.58->6.13
2026-04-08 15:13:36,176 | INFO | Rewiring complete | nodes=450 | edges 1009->1109 (+100) | density 0.0100->0.0110 | avg_degree 4.48->4.93
2026-04-08 15:14:12,437 | INFO | Rewiring complete | nodes=274 | edges 649->713 (+64) | density 0.0174->0.0191 | avg_degree 4.74->5.20
2026-04-08 15:14:47,672 | INFO | Rewiring complete | nodes=278 | edges 644->708 (+64) | density 0.0167->0.0184 | avg_degree 4.63->5.09
2026-04-08 15:15:24,224 | INFO | Rewiring complete | nodes=316 | edges 804->884 (+80) | density 0.0162->0.0178 | avg_degree 5.09->5.59
2026-04-08 15:16:01,931 | INFO | Rewiring complete | nodes=204 | edges 543->597 (+54) | density 0.0262->0.0288 | avg_degree 5.32->5.85
2026-04-08 15:16:39,495 | INFO | Rewiring complete | nodes=336 | edges 796->875 (+79) | density 0.0141->0.0155 | avg_degree 4.74->5.21
2026-04-08 15:17:15,796 | INFO | Rewiring complete | nodes=455 | edges 1268->1394 (+126) | density 0.0123->0.0135 | avg_degree 5.57->6.13
2026-04-08 15:17:52,117 | INFO | Rewiring complete | nodes=317 | edges 769->845 (+76) | density 0.0154->0.0169 | avg_degree 4.85->5.33
2026-04-08 15:18:27,687 | INFO | Rewiring complete | nodes=264 | edges 676->743 (+67) | density 0.0195->0.0214 | avg_degree 5.12->5.63
2026-04-08 15:19:03,576 | INFO | Rewiring complete | nodes=429 | edges 988->1086 (+98) | density 0.0108->0.0118 | avg_degree 4.61->5.06
2026-04-08 15:19:39,083 | INFO | Rewiring complete | nodes=570 | edges 1638->1801 (+163) | density 0.0101->0.0111 | avg_degree 5.75->6.32
2026-04-08 15:20:14,133 | INFO | Rewiring complete | nodes=338 | edges 938->1031 (+93) | density 0.0165->0.0181 | avg_degree 5.55->6.10
2026-04-08 15:20:49,951 | INFO | Rewiring complete | nodes=191 | edges 421->463 (+42) | density 0.0232->0.0255 | avg_degree 4.41->4.85
2026-04-08 15:21:25,073 | INFO | Rewiring complete | nodes=522 | edges 1404->1544 (+140) | density 0.0103->0.0114 | avg_degree 5.38->5.92
2026-04-08 15:22:00,521 | INFO | Rewiring complete | nodes=291 | edges 663->729 (+66) | density 0.0157->0.0173 | avg_degree 4.56->5.01
2026-04-08 15:22:37,664 | INFO | Rewiring complete | nodes=215 | edges 487->535 (+48) | density 0.0212->0.0233 | avg_degree 4.53->4.98
2026-04-08 15:23:13,431 | INFO | Rewiring complete | nodes=432 | edges 975->1072 (+97) | density 0.0105->0.0115 | avg_degree 4.51->4.96
2026-04-08 15:23:48,182 | INFO | Rewiring complete | nodes=104 | edges 222->244 (+22) | density 0.0414->0.0456 | avg_degree 4.27->4.69
2026-04-08 15:24:24,149 | INFO | Rewiring complete | nodes=257 | edges 599->658 (+59) | density 0.0182->0.0200 | avg_degree 4.66->5.12
2026-04-08 15:25:01,760 | INFO | Rewiring complete | nodes=357 | edges 984->1082 (+98) | density 0.0155->0.0170 | avg_degree 5.51->6.06
2026-04-08 15:25:38,934 | INFO | Rewiring complete | nodes=374 | edges 1058->1163 (+105) | density 0.0152->0.0167 | avg_degree 5.66->6.22
2026-04-08 15:26:16,126 | INFO | Rewiring complete | nodes=365 | edges 847->931 (+84) | density 0.0128->0.0140 | avg_degree 4.64->5.10
2026-04-08 15:26:51,729 | INFO | Rewiring complete | nodes=206 | edges 438->481 (+43) | density 0.0207->0.0228 | avg_degree 4.25->4.67
2026-04-08 15:27:27,970 | INFO | Rewiring complete | nodes=298 | edges 898->987 (+89) | density 0.0203->0.0223 | avg_degree 6.03->6.62
2026-04-08 15:28:05,348 | INFO | Rewiring complete | nodes=684 | edges 1556->1711 (+155) | density 0.0067->0.0073 | avg_degree 4.55->5.00
2026-04-08 15:28:42,669 | INFO | Rewiring complete | nodes=213 | edges 455->500 (+45) | density 0.0202->0.0221 | avg_degree 4.27->4.69
2026-04-08 15:29:19,365 | INFO | Rewiring complete | nodes=320 | edges 731->804 (+73) | density 0.0143->0.0158 | avg_degree 4.57->5.03
2026-04-08 15:29:55,858 | INFO | Rewiring complete | nodes=429 | edges 1052->1157 (+105) | density 0.0115->0.0126 | avg_degree 4.90->5.39
2026-04-08 15:30:33,800 | INFO | Rewiring complete | nodes=310 | edges 889->977 (+88) | density 0.0186->0.0204 | avg_degree 5.74->6.30
2026-04-08 15:31:09,261 | INFO | Rewiring complete | nodes=165 | edges 404->444 (+40) | density 0.0299->0.0328 | avg_degree 4.90->5.38
2026-04-08 15:31:45,794 | INFO | Rewiring complete | nodes=277 | edges 725->797 (+72) | density 0.0190->0.0208 | avg_degree 5.23->5.75
2026-04-08 15:32:22,592 | INFO | Rewiring complete | nodes=284 | edges 649->713 (+64) | density 0.0161->0.0177 | avg_degree 4.57->5.02
2026-04-08 15:32:59,442 | INFO | Rewiring complete | nodes=779 | edges 1798->1977 (+179) | density 0.0059->0.0065 | avg_degree 4.62->5.08
2026-04-08 15:33:36,523 | INFO | Rewiring complete | nodes=326 | edges 974->1071 (+97) | density 0.0184->0.0202 | avg_degree 5.98->6.57
2026-04-08 15:34:12,785 | INFO | Rewiring complete | nodes=213 | edges 495->544 (+49) | density 0.0219->0.0241 | avg_degree 4.65->5.11
2026-04-08 15:34:48,679 | INFO | Rewiring complete | nodes=458 | edges 1093->1202 (+109) | density 0.0104->0.0115 | avg_degree 4.77->5.25
2026-04-08 15:35:27,430 | INFO | Rewiring complete | nodes=293 | edges 834->917 (+83) | density 0.0195->0.0214 | avg_degree 5.69->6.26
2026-04-08 15:36:04,714 | INFO | Rewiring complete | nodes=317 | edges 732->805 (+73) | density 0.0146->0.0161 | avg_degree 4.62->5.08
2026-04-08 15:36:42,246 | INFO | Rewiring complete | nodes=561 | edges 1559->1714 (+155) | density 0.0099->0.0109 | avg_degree 5.56->6.11
2026-04-08 15:37:20,011 | INFO | Rewiring complete | nodes=263 | edges 592->651 (+59) | density 0.0172->0.0189 | avg_degree 4.50->4.95
2026-04-08 15:37:57,538 | INFO | Rewiring complete | nodes=283 | edges 714->785 (+71) | density 0.0179->0.0197 | avg_degree 5.05->5.55
2026-04-08 15:38:33,589 | INFO | Rewiring complete | nodes=296 | edges 682->750 (+68) | density 0.0156->0.0172 | avg_degree 4.61->5.07
2026-04-08 15:39:09,732 | INFO | Rewiring complete | nodes=204 | edges 513->564 (+51) | density 0.0248->0.0272 | avg_degree 5.03->5.53
2026-04-08 15:39:45,555 | INFO | Rewiring complete | nodes=467 | edges 1225->1347 (+122) | density 0.0113->0.0124 | avg_degree 5.25->5.77
2026-04-08 15:40:23,288 | INFO | Rewiring complete | nodes=379 | edges 872->959 (+87) | density 0.0122->0.0134 | avg_degree 4.60->5.06
2026-04-08 15:41:00,004 | INFO | Rewiring complete | nodes=679 | edges 1531->1684 (+153) | density 0.0067->0.0073 | avg_degree 4.51->4.96
2026-04-08 15:41:37,379 | INFO | Rewiring complete | nodes=162 | edges 460->506 (+46) | density 0.0353->0.0388 | avg_degree 5.68->6.25
2026-04-08 15:42:14,218 | INFO | Rewiring complete | nodes=265 | edges 622->684 (+62) | density 0.0178->0.0196 | avg_degree 4.69->5.16
2026-04-08 15:42:49,637 | INFO | Rewiring complete | nodes=362 | edges 858->943 (+85) | density 0.0131->0.0144 | avg_degree 4.74->5.21
2026-04-08 15:43:26,640 | INFO | Rewiring complete | nodes=236 | edges 540->594 (+54) | density 0.0195->0.0214 | avg_degree 4.58->5.03
2026-04-08 15:44:04,039 | INFO | Rewiring complete | nodes=201 | edges 464->510 (+46) | density 0.0231->0.0254 | avg_degree 4.62->5.07
2026-04-08 15:44:41,078 | INFO | Rewiring complete | nodes=291 | edges 642->706 (+64) | density 0.0152->0.0167 | avg_degree 4.41->4.85
2026-04-08 15:45:18,279 | INFO | Rewiring complete | nodes=317 | edges 943->1037 (+94) | density 0.0188->0.0207 | avg_degree 5.95->6.54
2026-04-08 15:45:56,090 | INFO | Rewiring complete | nodes=427 | edges 1212->1333 (+121) | density 0.0133->0.0147 | avg_degree 5.68->6.24
2026-04-08 15:46:34,211 | INFO | Rewiring complete | nodes=162 | edges 396->435 (+39) | density 0.0304->0.0334 | avg_degree 4.89->5.37
2026-04-08 15:47:11,691 | INFO | Rewiring complete | nodes=271 | edges 658->723 (+65) | density 0.0180->0.0198 | avg_degree 4.86->5.34
2026-04-08 15:47:49,988 | INFO | Rewiring complete | nodes=333 | edges 936->1029 (+93) | density 0.0169->0.0186 | avg_degree 5.62->6.18
2026-04-08 15:48:26,340 | INFO | Rewiring complete | nodes=420 | edges 1177->1294 (+117) | density 0.0134->0.0147 | avg_degree 5.60->6.16
2026-04-08 15:48:55,590 | INFO | Rewiring complete | nodes=59 | edges 156->171 (+15) | density 0.0912->0.0999 | avg_degree 5.29->5.80
2026-04-08 15:49:32,614 | INFO | Rewiring complete | nodes=308 | edges 712->783 (+71) | density 0.0151->0.0166 | avg_degree 4.62->5.08
2026-04-08 15:50:09,528 | INFO | Rewiring complete | nodes=468 | edges 1258->1383 (+125) | density 0.0115->0.0127 | avg_degree 5.38->5.91
2026-04-08 15:50:47,371 | INFO | Rewiring complete | nodes=319 | edges 781->859 (+78) | density 0.0154->0.0169 | avg_degree 4.90->5.39
2026-04-08 15:51:24,474 | INFO | Rewiring complete | nodes=236 | edges 697->766 (+69) | density 0.0251->0.0276 | avg_degree 5.91->6.49
2026-04-08 15:52:00,968 | INFO | Rewiring complete | nodes=210 | edges 507->557 (+50) | density 0.0231->0.0254 | avg_degree 4.83->5.30
2026-04-08 15:52:38,549 | INFO | Rewiring complete | nodes=523 | edges 1301->1431 (+130) | density 0.0095->0.0105 | avg_degree 4.98->5.47
2026-04-08 15:53:14,453 | INFO | Rewiring complete | nodes=534 | edges 1302->1432 (+130) | density 0.0091->0.0101 | avg_degree 4.88->5.36
2026-04-08 15:53:50,807 | INFO | Rewiring complete | nodes=256 | edges 611->672 (+61) | density 0.0187->0.0206 | avg_degree 4.77->5.25
2026-04-08 15:54:27,762 | INFO | Rewiring complete | nodes=436 | edges 1069->1175 (+106) | density 0.0113->0.0124 | avg_degree 4.90->5.39
2026-04-08 15:55:04,788 | INFO | Rewiring complete | nodes=208 | edges 553->608 (+55) | density 0.0257->0.0282 | avg_degree 5.32->5.85
2026-04-08 15:55:40,374 | INFO | Rewiring complete | nodes=476 | edges 1074->1181 (+107) | density 0.0095->0.0104 | avg_degree 4.51->4.96
2026-04-08 15:56:18,087 | INFO | Rewiring complete | nodes=401 | edges 1117->1228 (+111) | density 0.0139->0.0153 | avg_degree 5.57->6.12
2026-04-08 15:56:54,583 | INFO | Rewiring complete | nodes=753 | edges 1846->2030 (+184) | density 0.0065->0.0072 | avg_degree 4.90->5.39
2026-04-08 15:57:30,709 | INFO | Rewiring complete | nodes=305 | edges 735->808 (+73) | density 0.0159->0.0174 | avg_degree 4.82->5.30
2026-04-08 15:58:08,329 | INFO | Rewiring complete | nodes=498 | edges 1103->1213 (+110) | density 0.0089->0.0098 | avg_degree 4.43->4.87
2026-04-08 15:58:45,661 | INFO | Rewiring complete | nodes=725 | edges 2600->2860 (+260) | density 0.0099->0.0109 | avg_degree 7.17->7.89
2026-04-08 15:59:22,704 | INFO | Rewiring complete | nodes=300 | edges 748->822 (+74) | density 0.0167->0.0183 | avg_degree 4.99->5.48
2026-04-08 15:59:59,111 | INFO | Rewiring complete | nodes=125 | edges 279->306 (+27) | density 0.0360->0.0395 | avg_degree 4.46->4.90
2026-04-08 16:00:34,817 | INFO | Rewiring complete | nodes=202 | edges 499->548 (+49) | density 0.0246->0.0270 | avg_degree 4.94->5.43
2026-04-08 16:01:10,298 | INFO | Rewiring complete | nodes=560 | edges 1397->1536 (+139) | density 0.0089->0.0098 | avg_degree 4.99->5.49
2026-04-08 16:01:48,353 | INFO | Rewiring complete | nodes=205 | edges 534->587 (+53) | density 0.0255->0.0281 | avg_degree 5.21->5.73
2026-04-08 16:02:24,846 | INFO | Rewiring complete | nodes=130 | edges 310->341 (+31) | density 0.0370->0.0407 | avg_degree 4.77->5.25
2026-04-08 16:03:01,398 | INFO | Rewiring complete | nodes=413 | edges 1134->1247 (+113) | density 0.0133->0.0147 | avg_degree 5.49->6.04
2026-04-08 16:03:37,978 | INFO | Rewiring complete | nodes=187 | edges 533->586 (+53) | density 0.0306->0.0337 | avg_degree 5.70->6.27
2026-04-08 16:04:11,170 | INFO | Rewiring complete | nodes=106 | edges 218->239 (+21) | density 0.0392->0.0429 | avg_degree 4.11->4.51
2026-04-08 16:04:46,370 | INFO | Rewiring complete | nodes=198 | edges 438->481 (+43) | density 0.0225->0.0247 | avg_degree 4.42->4.86
2026-04-08 16:05:22,513 | INFO | Rewiring complete | nodes=178 | edges 398->437 (+39) | density 0.0253->0.0277 | avg_degree 4.47->4.91
2026-04-08 16:05:59,847 | INFO | Rewiring complete | nodes=150 | edges 318->349 (+31) | density 0.0285->0.0312 | avg_degree 4.24->4.65
2026-04-08 16:06:35,684 | INFO | Rewiring complete | nodes=185 | edges 420->462 (+42) | density 0.0247->0.0271 | avg_degree 4.54->4.99
2026-04-08 16:07:11,829 | INFO | Rewiring complete | nodes=173 | edges 381->419 (+38) | density 0.0256->0.0282 | avg_degree 4.40->4.84
2026-04-08 16:07:47,102 | INFO | Rewiring complete | nodes=168 | edges 443->487 (+44) | density 0.0316->0.0347 | avg_degree 5.27->5.80
2026-04-08 16:08:22,986 | INFO | Rewiring complete | nodes=125 | edges 277->304 (+27) | density 0.0357->0.0392 | avg_degree 4.43->4.86
2026-04-08 16:08:59,398 | INFO | Rewiring complete | nodes=94 | edges 229->251 (+22) | density 0.0524->0.0574 | avg_degree 4.87->5.34
2026-04-08 16:09:30,826 | INFO | Rewiring complete | nodes=82 | edges 176->193 (+17) | density 0.0530->0.0581 | avg_degree 4.29->4.71
2026-04-08 16:10:00,440 | INFO | Rewiring complete | nodes=68 | edges 153->168 (+15) | density 0.0672->0.0737 | avg_degree 4.50->4.94
2026-04-08 16:10:37,048 | INFO | Rewiring complete | nodes=318 | edges 783->861 (+78) | density 0.0155->0.0171 | avg_degree 4.92->5.42
2026-04-08 16:11:00,617 | INFO | Rewiring complete | nodes=70 | edges 151->166 (+15) | density 0.0625->0.0687 | avg_degree 4.31->4.74
2026-04-08 16:11:29,119 | INFO | Rewiring complete | nodes=50 | edges 159->174 (+15) | density 0.1298->0.1420 | avg_degree 6.36->6.96
2026-04-08 16:12:03,370 | INFO | Rewiring complete | nodes=341 | edges 954->1049 (+95) | density 0.0165->0.0181 | avg_degree 5.60->6.15
2026-04-08 16:12:38,493 | INFO | Rewiring complete | nodes=87 | edges 218->239 (+21) | density 0.0583->0.0639 | avg_degree 5.01->5.49
2026-04-08 16:13:02,001 | INFO | Rewiring complete | nodes=46 | edges 106->116 (+10) | density 0.1024->0.1121 | avg_degree 4.61->5.04
2026-04-08 16:13:39,393 | INFO | Rewiring complete | nodes=133 | edges 317->348 (+31) | density 0.0361->0.0396 | avg_degree 4.77->5.23
2026-04-08 16:13:57,166 | INFO | Rewiring complete | nodes=31 | edges 63->69 (+6) | density 0.1355->0.1484 | avg_degree 4.06->4.45
2026-04-08 16:14:27,123 | INFO | Rewiring complete | nodes=70 | edges 181->199 (+18) | density 0.0749->0.0824 | avg_degree 5.17->5.69
2026-04-08 16:14:46,860 | INFO | Rewiring complete | nodes=37 | edges 71->78 (+7) | density 0.1066->0.1171 | avg_degree 3.84->4.22
2026-04-08 16:15:25,031 | INFO | Rewiring complete | nodes=157 | edges 367->403 (+36) | density 0.0300->0.0329 | avg_degree 4.68->5.13
2026-04-08 16:16:03,434 | INFO | Rewiring complete | nodes=147 | edges 382->420 (+38) | density 0.0356->0.0391 | avg_degree 5.20->5.71
2026-04-08 16:16:40,304 | INFO | Rewiring complete | nodes=203 | edges 560->616 (+56) | density 0.0273->0.0300 | avg_degree 5.52->6.07
2026-04-08 16:17:16,685 | INFO | Rewiring complete | nodes=175 | edges 375->412 (+37) | density 0.0246->0.0271 | avg_degree 4.29->4.71
2026-04-08 16:17:54,517 | INFO | Rewiring complete | nodes=190 | edges 744->818 (+74) | density 0.0414->0.0456 | avg_degree 7.83->8.61
2026-04-08 16:18:32,575 | INFO | Rewiring complete | nodes=110 | edges 236->259 (+23) | density 0.0394->0.0432 | avg_degree 4.29->4.71
2026-04-08 16:19:09,163 | INFO | Rewiring complete | nodes=125 | edges 316->347 (+31) | density 0.0408->0.0448 | avg_degree 5.06->5.55
2026-04-08 16:19:47,231 | INFO | Rewiring complete | nodes=313 | edges 738->811 (+73) | density 0.0151->0.0166 | avg_degree 4.72->5.18
2026-04-08 16:20:25,555 | INFO | Rewiring complete | nodes=369 | edges 879->966 (+87) | density 0.0129->0.0142 | avg_degree 4.76->5.24
2026-04-08 16:21:02,650 | INFO | Rewiring complete | nodes=231 | edges 572->629 (+57) | density 0.0215->0.0237 | avg_degree 4.95->5.45
2026-04-08 16:21:40,455 | INFO | Rewiring complete | nodes=94 | edges 273->300 (+27) | density 0.0625->0.0686 | avg_degree 5.81->6.38
2026-04-08 16:22:19,425 | INFO | Rewiring complete | nodes=208 | edges 472->519 (+47) | density 0.0219->0.0241 | avg_degree 4.54->4.99
2026-04-08 16:22:57,526 | INFO | Rewiring complete | nodes=294 | edges 729->801 (+72) | density 0.0169->0.0186 | avg_degree 4.96->5.45
2026-04-08 16:23:34,803 | INFO | Rewiring complete | nodes=172 | edges 379->416 (+37) | density 0.0258->0.0283 | avg_degree 4.41->4.84
2026-04-08 16:24:11,358 | INFO | Rewiring complete | nodes=86 | edges 228->250 (+22) | density 0.0624->0.0684 | avg_degree 5.30->5.81
2026-04-08 16:24:49,452 | INFO | Rewiring complete | nodes=234 | edges 645->709 (+64) | density 0.0237->0.0260 | avg_degree 5.51->6.06
2026-04-08 16:25:27,072 | INFO | Rewiring complete | nodes=215 | edges 657->722 (+65) | density 0.0286->0.0314 | avg_degree 6.11->6.72
2026-04-08 16:26:01,793 | INFO | Rewiring complete | nodes=104 | edges 260->286 (+26) | density 0.0485->0.0534 | avg_degree 5.00->5.50
2026-04-08 16:26:32,307 | INFO | Rewiring complete | nodes=86 | edges 204->224 (+20) | density 0.0558->0.0613 | avg_degree 4.74->5.21
2026-04-08 16:27:09,719 | INFO | Rewiring complete | nodes=285 | edges 1094->1203 (+109) | density 0.0270->0.0297 | avg_degree 7.68->8.44
2026-04-08 16:27:47,543 | INFO | Rewiring complete | nodes=206 | edges 537->590 (+53) | density 0.0254->0.0279 | avg_degree 5.21->5.73
2026-04-08 16:28:22,615 | INFO | Rewiring complete | nodes=691 | edges 1651->1816 (+165) | density 0.0069->0.0076 | avg_degree 4.78->5.26
2026-04-08 16:28:57,645 | INFO | Rewiring complete | nodes=161 | edges 366->402 (+36) | density 0.0284->0.0312 | avg_degree 4.55->4.99
2026-04-08 16:29:28,766 | INFO | Rewiring complete | nodes=85 | edges 180->198 (+18) | density 0.0504->0.0555 | avg_degree 4.24->4.66
2026-04-08 16:30:06,332 | INFO | Rewiring complete | nodes=117 | edges 278->305 (+27) | density 0.0410->0.0449 | avg_degree 4.75->5.21
2026-04-08 16:30:34,901 | INFO | Rewiring complete | nodes=67 | edges 160->176 (+16) | density 0.0724->0.0796 | avg_degree 4.78->5.25
2026-04-08 16:31:12,383 | INFO | Rewiring complete | nodes=333 | edges 783->861 (+78) | density 0.0142->0.0156 | avg_degree 4.70->5.17
2026-04-08 16:31:49,364 | INFO | Rewiring complete | nodes=133 | edges 337->370 (+33) | density 0.0384->0.0422 | avg_degree 5.07->5.56
2026-04-08 16:32:26,640 | INFO | Rewiring complete | nodes=191 | edges 492->541 (+49) | density 0.0271->0.0298 | avg_degree 5.15->5.66
